,origin_id,lat,lon
3154,1317681865,31.2245634,121.4917458
3155,1319204485,31.2179675,121.4947502
3156,1319204486,31.2206286,121.4953733
3157,1319204488,31.2218428,121.4954867
3158,1319204493,31.2222452,121.4966864
3159,1319204497,31.2183494,121.4944405
3160,1319204501,31.2221454,121.4964131
3161,1319204520,31.2185639,121.4946376
3162,1319204524,31.2183272,121.4945804
3163,1319204529,31.2229168,121.4953324
3164,1319204530,31.2207325,121.4945901
3165,1319204534,31.2179950,121.4945786
3166,1319204544,31.2202913,121.4941243
3167,1319204556,31.2210107,121.4929131
3168,1319204560,31.2182671,121.4949587
3169,1319204561,31.2187199,121.4945688
3170,1319204564,31.2173206,121.4947502
3171,1319204577,31.2206703,121.4951314
3172,1319204581,31.2173349,121.4955959
3173,1319204589,31.2224157,121.4971535
3174,1319641025,31.2225690,121.4975229
3175,1319641046,31.2185092,121.4972890
3176,1319641065,31.2173618,121.4940961
3177,1319641072,31.2165293,121.4987326
3178,1319641080,31.2178398,121.4947502
3179,1319641085,31.2167475,121.4979431
3180,1319641096,31.2175086,121.4938654
3181,1319641097,31.2173480,121.4945413
3182,1319641099,31.2176619,121.4938952
3183,1319641113,31.2174810,121.4945789
3184,1319641127,31.2175808,121.4938794
3185,1319641131,31.2165770,121.4985599
3186,1319641137,31.2179077,121.4944018
3187,1319641142,31.2181290,121.4940054
3188,1319641148,31.2173939,121.4945681
3189,1319641156,31.2175453,121.4939888
3190,1319641175,31.2177022,121.4947502
3191,1319641202,31.2167077,121.4980870
3192,1319641214,31.2184887,121.4974142
3193,1319641217,31.2175233,121.4947502
3194,1319641235,31.2180218,121.4944406
3195,1319641249,31.2173893,121.4939941
3196,1319641250,31.2162526,121.4996582
3197,1319641256,31.2174865,121.4947502
3198,1319641266,31.2175866,121.4942784
3199,1319641268,31.2186319,121.4959008
3200,1319641278,31.2183901,121.4984191
3201,1319641286,31.2186094,121.4963429
3202,1319641301,31.2176703,121.4943581
3203,1319641316,31.2166797,121.4981885
3204,1319641327,31.2176737,121.4943160
3205,1319641331,31.2168414,121.4975879
3206,1319641364,31.2176379,121.4947502
3207,1319641380,31.2172137,121.4938228
3208,1319641415,31.2164544,121.4964660
3209,1319641416,31.2165084,121.4954908
3210,1320103552,31.2198162,121.4917086
3211,1320103553,31.2209631,121.4925723
3212,1320103554,31.2202015,121.4923416
3213,1320103555,31.2196748,121.4891953
3214,1320103556,31.2188252,121.4901854
3215,1320103564,31.2219172,121.4888175
3216,1320103567,31.2222613,121.4891018
3217,1320103568,31.2203024,121.4896490
3218,1320103569,31.2207959,121.4893889
3219,1320103570,31.2217246,121.4898957
3220,1320103571,31.2230844,121.4924441
3221,1320103572,31.2206144,121.4907701
3222,1320103573,31.2191189,121.4894934
3223,1320103580,31.2177301,121.4923339
3224,1320103582,31.2204349,121.4926367
3225,1320103584,31.2187794,121.4926528
3226,1320103586,31.2205226,121.4891501
3227,1320103587,31.2185546,121.4896007
3228,1320103588,31.2199813,121.4925294
3229,1320103589,31.2199584,121.4900030
3230,1320103591,31.2214539,121.4925884
3231,1320103595,31.2209493,121.4915209
3232,1320103597,31.2228551,121.4933252
3233,1320103599,31.2217454,121.4888788
3234,1320103601,31.2208093,121.4888819
3235,1320103603,31.2200370,121.4904599
3236,1320103605,31.2199738,121.4919881
3237,1320103606,31.2217246,121.4887799
3238,1320103607,31.2183208,121.4932624
3239,1320103608,31.2210594,121.4907862
3240,1320103610,31.2231467,121.4921539
3241,1320103612,31.2221191,121.4904590
3242,1320103614,31.2235823,121.4906146
3243,1320103617,31.2205593,121.4925240
3244,1320103619,31.2208484,121.4915048
3245,1320103620,31.2185546,121.4894451
3246,1320103624,31.2193281,121.4925879
3247,1320103625,31.2198090,121.4910303
3248,1320103626,31.2195226,121.4901854
3249,1320103627,31.2220398,121.4934844
3250,1320103628,31.2203483,121.4899333
3251,1320103630,31.2235347,121.4900286
3252,1320103632,31.2211670,121.4893056
3253,1320103639,31.2226788,121.4901961
3254,1320103640,31.2218594,121.4934608
3255,1320103641,31.2204676,121.4924221
3256,1320103642,31.2210925,121.4925759
3257,1320103643,31.2214681,121.4925089
3258,1320103644,31.2182729,121.4907584
3259,1320103645,31.2223714,121.4930255
3260,1320103646,31.2221738,121.4875717
3261,1320103653,31.2210123,121.4887862
3262,1320103655,31.2199217,121.4894827
3263,1320103657,31.2212567,121.4895524
3264,1320103658,31.2222521,121.4941655
3265,1320103660,31.2225733,121.4906628
3266,1320103661,31.2214336,121.4896751
3267,1320103662,31.2207704,121.4892895
3268,1320103663,31.2223989,121.4890535
3269,1320103666,31.2215029,121.4934141
3270,1320103668,31.2229448,121.4907004
3271,1320103670,31.2193974,121.4920484
3272,1320103672,31.2209080,121.4891930
3273,1320103674,31.2185638,121.4895149
3274,1320103677,31.2217934,121.4913439
3275,1320103679,31.2216326,121.4885501
3276,1320103680,31.2201694,121.4895631
3277,1320103681,31.2193115,121.4923041
3278,1320103682,31.2229425,121.4927157
3279,1320103684,31.2203719,121.4904168
3280,1320103686,31.2223072,121.4940690
3281,1320103687,31.2190634,121.4901808
3282,1320103689,31.2227109,121.4924811
3283,1320103691,31.2211517,121.4924200
3284,1320103695,31.2215319,121.4889409
3285,1320103696,31.2227063,121.4937618
3286,1320103698,31.2210011,121.4907926
3287,1320103699,31.2218994,121.4890972
3288,1320103700,31.2198070,121.4923094
3289,1320103701,31.2195547,121.4903088
3290,1320103702,31.2218622,121.4893807
3291,1320103703,31.2203575,121.4919286
3292,1320103704,31.2214402,121.4938329
3293,1320103705,31.2226989,121.4926730
3294,1320103706,31.2196740,121.4922934
3295,1320103707,31.2235731,121.4902981
3296,1320103708,31.2219677,121.4876266
3297,1320103709,31.2197587,121.4914254
3298,1320103710,31.2185555,121.4925556
3299,1320103712,31.2188938,121.4917403
3300,1320103713,31.2206236,121.4920198
3301,1320103714,31.2190595,121.4901209
3302,1320103715,31.2192886,121.4917247
3303,1320103716,31.2210410,121.4914243
3304,1320103717,31.2228458,121.4924149
3305,1320103718,31.2210961,121.4890803
3306,1320103719,31.2215227,121.4939831
3307,1320103720,31.2224494,121.4941816
3308,1320103722,31.2235888,121.4904335
3309,1320103724,31.2222338,121.4910274
3310,1320103726,31.2217688,121.4918568
3311,1320103728,31.2200914,121.4919983
3312,1320103730,31.2223301,121.4938598
3313,1320103732,31.2187702,121.4916925
3314,1320103745,31.2182013,121.4903088
3315,1320103747,31.2193620,121.4911078
3316,1320103749,31.2199492,121.4922987
3317,1320103751,31.2208301,121.4941400
3318,1320103753,31.2187427,121.4916121
3319,1320103754,31.2228714,121.4924167
3320,1320103755,31.2230320,121.4920788
3321,1320103757,31.2214169,121.4910102
3322,1320103765,31.2188665,121.4913224
3323,1320103766,31.2197886,121.4913170
3324,1320103767,31.2216466,121.4904214
3325,1320103768,31.2183725,121.4893535
3326,1320103769,31.2209722,121.4904965
3327,1320103770,31.2204355,121.4925508
3328,1320103771,31.2196583,121.4911557
3329,1320103775,31.2227174,121.4924060
3330,1320103777,31.2213504,121.4929327
3331,1320103779,31.2204206,121.4896224
3332,1320103781,31.2217200,121.4892735
3333,1320103783,31.2234780,121.4904484
3334,1320103785,31.2232017,121.4905985
3335,1320103786,31.2223769,121.4934397
3336,1320103787,31.2236786,121.4902391
3337,1320103792,31.2190411,121.4898319
3338,1320103794,31.2189795,121.4915740
3339,1320103796,31.2191403,121.4911237
3340,1320103798,31.2207428,121.4890589
3341,1320103800,31.2227450,121.4920869
3342,1320103802,31.2208513,121.4918326
3343,1320103803,31.2207660,121.4925884
3344,1320103807,31.2211789,121.4897720
3345,1320103809,31.2216395,121.4915262
3346,1320103811,31.2227201,121.4934360
3347,1320103813,31.2219998,121.4903624
3348,1320103815,31.2210072,121.4918328
3349,1320103817,31.2201786,121.4896651
3350,1320103818,31.2218677,121.4894163
3351,1320103819,31.2225870,121.4908399
3352,1320103824,31.2224769,121.4939134
3353,1320103826,31.2208218,121.4897714
3354,1320103828,31.2217704,121.4915262
3355,1320103831,31.2184353,121.4896382
3356,1320103832,31.2181417,121.4924865
3357,1320103833,31.2186555,121.4902391
3358,1320103834,31.2227712,121.4919001
3359,1320103835,31.2183412,121.4930487
3360,1320103844,31.2191097,121.4920466
3361,1320103845,31.2216328,121.4914350
3362,1320103846,31.2203746,121.4902599
3363,1320103848,31.2211741,121.4888872
3364,1320103849,31.2208805,121.4901049
3365,1320103851,31.2185592,121.4915155
3366,1320103859,31.2217980,121.4891286
3367,1320103860,31.2227298,121.4907107
3368,1320103861,31.2196950,121.4914153
3369,1320103862,31.2201602,121.4918696
3370,1320103864,31.2215824,121.4893164
3371,1320103865,31.2227338,121.4937042
3372,1320103867,31.2202285,121.4914994
3373,1320103870,31.2220732,121.4927493
3374,1320103877,31.2197813,121.4929235
3375,1320103878,31.2235571,121.4904378
3376,1320103879,31.2202107,121.4916979
3377,1320103880,31.2207658,121.4925562
3378,1320103881,31.2223233,121.4944797
3379,1320103882,31.2196510,121.4926152
3380,1320103883,31.2195829,121.4897435
3381,1320103885,31.2182701,121.4914458
3382,1320103886,31.2222659,121.4892305
3383,1320103887,31.2193666,121.4897670
3384,1320103888,31.2222790,121.4902707
3385,1320103889,31.2221315,121.4900367
3386,1320103890,31.2224356,121.4906736
3387,1320103891,31.2187278,121.4906665
3388,1320103892,31.2221283,121.4890054
3389,1320103893,31.2225641,121.4939349
3390,1320103894,31.2228852,121.4922236
3391,1320103895,31.2213317,121.4933917
3392,1320103896,31.2216751,121.4906827
3393,1320103897,31.2210227,121.4922085
3394,1320103898,31.2219927,121.4911065
3395,1320103900,31.2218265,121.4903914
3396,1320103901,31.2208621,121.4908077
3397,1320103902,31.2189419,121.4892608
3398,1320103903,31.2185821,121.4924865
3399,1320103904,31.2222200,121.4938544
3400,1320103905,31.2207409,121.4920413
3401,1320103906,31.2194675,121.4906950
3402,1320103907,31.2207107,121.4897992
3403,1320103908,31.2211374,121.4933662
3404,1320103909,31.2192014,121.4919125
3405,1320103910,31.2229877,121.4924258
3406,1320103912,31.2221879,121.4906628
3407,1320103913,31.2234482,121.4915006
3408,1320103914,31.2196648,121.4917140
3409,1320103915,31.2205777,121.4922934
3410,1320103916,31.2211621,121.4911419
3411,1320103917,31.2221558,121.4903678
3412,1320103918,31.2212183,121.4918405
3413,1320103919,31.2185913,121.4908506
3414,1320103920,31.2220701,121.4930380
3415,1320103921,31.2227249,121.4903015
3416,1320103922,31.2192381,121.4921822
3417,1320103923,31.2222357,121.4910961
3418,1320103924,31.2195960,121.4919554
3419,1320103925,31.2210601,121.4893296
3420,1320103926,31.2197657,121.4894666
3421,1320103927,31.2209814,121.4896007
3422,1320103928,31.2211603,121.4907916
3423,1320103929,31.2213537,121.4904660
3424,1320103930,31.2223859,121.4931704
3425,1320103931,31.2197310,121.4919671
3426,1320103932,31.2188023,121.4919178
3427,1320103933,31.2212016,121.4915262
3428,1320103934,31.2216219,121.4901472
3429,1320103935,31.2213897,121.4925777
3430,1320103936,31.2211124,121.4902791
3431,1320103937,31.2199584,121.4896114
3432,1320103938,31.2216303,121.4913463
3433,1320103939,31.2193207,121.4895363
3434,1320103940,31.2234584,121.4903785
3435,1320103941,31.2228236,121.4934275
3436,1320103942,31.2187052,121.4921685
3437,1320103943,31.2225596,121.4920790
3438,1320103944,31.2187977,121.4898260
3439,1320103945,31.2212172,121.4911395
3440,1320103946,31.2211420,121.4905663
3441,1320103948,31.2206027,121.4910326
3442,1320103949,31.2194767,121.4911078
3443,1320103950,31.2234171,121.4900888
3444,1320103951,31.2188711,121.4907970
3445,1320103952,31.2187616,121.4902055
3446,1320103953,31.2208208,121.4892735
3447,1320103954,31.2219815,121.4890535
3448,1320103955,31.2191640,121.4905784
3449,1320103956,31.2218026,121.4938920
3450,1320103958,31.2220686,121.4899065
3451,1320103959,31.2179578,121.4924195
3452,1320103961,31.2204784,121.4922834
3453,1320103962,31.2206218,121.4894280
3454,1320103964,31.2184363,121.4907254
3455,1320103965,31.2214402,121.4886834
3456,1320103966,31.2221833,121.4910005
3457,1320103967,31.2221512,121.4905985
3458,1320103968,31.2230091,121.4924275
3459,1320103969,31.2221696,121.4909364
3460,1320103970,31.2210157,121.4911481
3461,1320103971,31.2183619,121.4903088
3462,1320103972,31.2187885,121.4913760
3463,1320103973,31.2205960,121.4921592
3464,1320103974,31.2191372,121.4911936
3465,1320103975,31.2193391,121.4916174
3466,1320103977,31.2183114,121.4908989
3467,1320103978,31.2191991,121.4898004
3468,1320103979,31.2200043,121.4917998
3469,1320103980,31.2227238,121.4908125
3470,1320103981,31.2226017,121.4939807
3471,1320103982,31.2218278,121.4892457
3472,1320103983,31.2215571,121.4929533
3473,1320103984,31.2213668,121.4909952
3474,1320103985,31.2206740,121.4915584
3475,1320103986,31.2207454,121.4922932
3476,1320103987,31.2220579,121.4898255
3477,1320103988,31.2190658,121.4892455
3478,1320103989,31.2209237,121.4903236
3479,1320103990,31.2200364,121.4903249
3480,1320103992,31.2207678,121.4929156
3481,1320103993,31.2221696,121.4932804
3482,1320103994,31.2192114,121.4892275
3483,1320103995,31.2185175,121.4926544
3484,1320103996,31.2223217,121.4906701
3485,1320103997,31.2184349,121.4926175
3486,1320103998,31.2202036,121.4921378
3487,1320103999,31.2196255,121.4929165
3488,1320104000,31.2198116,121.4925723
3489,1320104001,31.2195683,121.4896854
3490,1320104002,31.2234951,121.4912366
3491,1320104003,31.2211924,121.4914350
3492,1320104004,31.2235410,121.4909737
3493,1320104005,31.2212854,121.4892791
3494,1320104006,31.2189308,121.4904000
3495,1320104008,31.2216328,121.4938276
3496,1320104009,31.2211303,121.4929131
3497,1320104010,31.2218622,121.4905877
3498,1320104011,31.2190297,121.4897666
3499,1320104012,31.2226145,121.4934360
3500,1320104013,31.2234355,121.4900459
3501,1320104015,31.2232350,121.4919732
3502,1320104016,31.2228327,121.4926926
3503,1320104023,31.2203758,121.4901854
3504,1320104024,31.2189124,121.4922397
3505,1320104025,31.2209768,121.4890267
3506,1320104026,31.2206840,121.4915712
3507,1320104027,31.2223255,121.4890428
3508,1320104029,31.2227760,121.4905551
3509,1320104030,31.2185959,121.4898099
3510,1320104035,31.2225136,121.4940904
3511,1320104037,31.2192611,121.4894612
3512,1320104039,31.2221696,121.4937042
3513,1320104041,31.2235704,121.4908346
3514,1320104043,31.2213169,121.4902262
3515,1320104044,31.2239798,121.4899584
3516,1320104045,31.2187060,121.4897294
3517,1320104046,31.2201373,121.4895417
3518,1320104048,31.2189078,121.4901425
3519,1320104049,31.2182835,121.4933726
3520,1320104050,31.2214486,121.4906841
3521,1320104051,31.2202841,121.4902766
3522,1320104052,31.2229485,121.4919281
3523,1320104053,31.2180270,121.4933234
3524,1320104054,31.2207388,121.4921860
3525,1320104055,31.2202024,121.4922557
3526,1320104056,31.2219585,121.4905770
3527,1320104057,31.2230480,121.4927377
3528,1320104058,31.2216902,121.4934386
3529,1320104059,31.2218961,121.4895997
3530,1320104060,31.2210961,121.4924114
3531,1320104061,31.2204092,121.4895269
3532,1320104063,31.2223852,121.4942889
3533,1320104070,31.2223146,121.4889339
3534,1320104071,31.2223806,121.4933072
3535,1320104072,31.2208643,121.4911546
3536,1320104073,31.2214054,121.4929382
3537,1320104074,31.2189949,121.4925334
3538,1320104076,31.2226054,121.4937471
3539,1320104077,31.2214356,121.4913492
3540,1320104078,31.2221737,121.4893441
3541,1320104079,31.2200926,121.4921378
3542,1320104080,31.2194950,121.4926152
3543,1320104081,31.2223714,121.4937042
3544,1320104082,31.2185222,121.4893197
3545,1320104083,31.2182413,121.4925310
3546,1320104084,31.2188574,121.4904107
3547,1320104085,31.2212704,121.4937900
3548,1320104086,31.2192794,121.4901371
3549,1320104087,31.2209187,121.4893613
3550,1320104088,31.2205839,121.4903896
3551,1320104089,31.2229040,121.4930470
3552,1320104090,31.2219861,121.4940690
3553,1320104091,31.2220595,121.4893754
3554,1320104092,31.2204330,121.4929215
3555,1320104093,31.2180209,121.4903186
3556,1320104094,31.2202336,121.4899547
3557,1320104095,31.2221923,121.4944357
3558,1320104096,31.2200960,121.4925401
3559,1320104097,31.2203667,121.4921378
3560,1320104098,31.2220980,121.4900439
3561,1320104099,31.2200134,121.4902391
3562,1320104100,31.2213255,121.4907433
3563,1320104101,31.2215690,121.4898905
3564,1320104102,31.2236623,121.4900063
3565,1320104103,31.2198541,121.4914404
3566,1320104104,31.2221949,121.4930178
3567,1320104105,31.2190897,121.4905934
3568,1320104106,31.2194675,121.4901586
3569,1320104107,31.2203070,121.4926259
3570,1320104108,31.2206236,121.4919500
3571,1320104110,31.2198686,121.4919790
3572,1320104111,31.2222017,121.4908345
3573,1320104112,31.2190179,121.4914994
3574,1320104113,31.2194887,121.4917567
3575,1320104114,31.2210379,121.4915312
3576,1320104115,31.2226512,121.4933072
3577,1320104116,31.2237030,121.4904182
3578,1320104117,31.2189729,121.4906170
3579,1320104118,31.2193482,121.4902069
3580,1320104119,31.2214585,121.4915262
3581,1320104120,31.2197474,121.4917462
3582,1320104121,31.2224081,121.4891769
3583,1320104122,31.2228347,121.4933931
3584,1320104123,31.2184995,121.4927011
3585,1320104124,31.2194332,121.4905376
3586,1320104125,31.2198942,121.4917945
3587,1320104126,31.2217355,121.4929958
3588,1320104127,31.2184078,121.4928620
3589,1324294208,31.2151872,121.4861030
3590,1324294211,31.2154029,121.4876695
3591,1324294218,31.2167930,121.4928512
3592,1324294220,31.2167322,121.4926321
3593,1324294224,31.2150037,121.4864517
3594,1324294226,31.2151643,121.4858885
3595,1324294228,31.2147954,121.4856005
3596,1324294230,31.2144919,121.4863017
3597,1324294236,31.2169352,121.4937042
3598,1324294241,31.2164351,121.4940099
3599,1324294249,31.2165561,121.4944442
3600,1324294253,31.2161690,121.4929585
3601,1324294264,31.2150636,121.4859425
3602,1324294266,31.2152412,121.4853611
3603,1324294269,31.2158112,121.4927010
3604,1324294275,31.2166874,121.4924703
3605,1324294277,31.2152836,121.4883615
3606,1324294280,31.2155797,121.4885743
3607,1324294283,31.2163067,121.4923631
3608,1324294285,31.2163021,121.4930765
3609,1324294286,31.2161782,121.4930175
3610,1324294289,31.2165773,121.4915372
3611,1324294292,31.2151349,121.4854182
3612,1324294301,31.2164489,121.4954476
3613,1324294302,31.2156757,121.4912969
3614,1324294303,31.2169795,121.4940412
3615,1324294305,31.2149166,121.4850516
3616,1324294307,31.2155846,121.4933180
3617,1324294308,31.2167792,121.4944713
3618,1324294320,31.2153517,121.4853017
3619,1324294322,31.2151604,121.4851399
3620,1324294324,31.2161248,121.4917298
3621,1324294326,31.2164076,121.4919664
3622,1324294330,31.2146647,121.4929821
3623,1324294350,31.2170040,121.4938061
3624,1324294351,31.2148202,121.4856632
3625,1324294352,31.2155712,121.4953820
3626,1324294354,31.2165321,121.4946693
3627,1324294367,31.2161277,121.4932214
3628,1324294368,31.2169306,121.4929156
3629,1324294370,31.2149395,121.4860172
3630,1324294372,31.2150752,121.4854502
3631,1324294375,31.2158662,121.4920736
3632,1324294376,31.2163846,121.4917142
3633,1324294395,31.2165932,121.4911345
3634,1324294397,31.2168985,121.4933984
3635,1324294400,31.2166049,121.4920844
3636,1324294402,31.2150175,121.4850194
3637,1324294407,31.2163938,121.4921756
3638,1324294410,31.2150843,121.4931838
3639,1324294420,31.2157764,121.4944174
3640,1324294422,31.2147973,121.4851535
3641,1324294424,31.2158061,121.4929632
3642,1324294429,31.2165120,121.4948568
3643,1324294433,31.2154226,121.4928445
3644,1324294448,31.2167104,121.4933286
3645,1324294450,31.2150713,121.4851895
3646,1324294454,31.2162287,121.4930416
3647,1324294456,31.2154533,121.4926527
3648,1324294458,31.2160635,121.4954208
3649,1324294461,31.2163968,121.4923735
3650,1324294463,31.2168545,121.4921273
3651,1324294478,31.2152853,121.4871379
3652,1324294481,31.2157757,121.4917943
3653,1324294483,31.2157791,121.4919878
3654,1324294487,31.2168572,121.4940078
3655,1324294491,31.2144486,121.4944069
3656,1324294493,31.2155543,121.4860977
3657,1324294508,31.2154363,121.4927586
3658,1324294511,31.2161093,121.4933019
3659,1324294516,31.2153055,121.4860486
3660,1324294518,31.2158708,121.4918269
3661,1324294520,31.2159873,121.4932736
3662,1324294533,31.2159121,121.4929961
3663,1324294543,31.2153386,121.4860333
3664,1324294551,31.2169087,121.4921325
3665,1324294572,31.2146688,121.4856685
3666,1324294575,31.2154091,121.4857486
3667,1324294579,31.2154120,121.4929106
3668,1324294583,31.2155385,121.4863618
3669,1324294589,31.2151276,121.4928619
3670,1324294594,31.2160990,121.4923575
3671,1324294602,31.2162654,121.4944659
3672,1324294606,31.2165225,121.4947591
3673,1324294609,31.2161050,121.4922120
3674,1324294615,31.2165865,121.4926742
3675,1324294618,31.2152803,121.4885402
3676,1324294638,31.2168893,121.4938168
3677,1324294645,31.2159717,121.4922185
3678,1324294650,31.2149665,121.4861661
3679,1324294654,31.2157506,121.4945573
3680,1324294680,31.2166186,121.4940099
3681,1324294686,31.2165822,121.4916340
3682,1324294690,31.2170361,121.4937471
3683,1324294695,31.2156093,121.4932321
3684,1324294696,31.2166507,121.4938705
3685,1324294714,31.2163050,121.4941647
3686,1324294721,31.2167195,121.4937095
3687,1324294723,31.2168572,121.4936773
3688,1324294727,31.2156749,121.4929226
3689,1324294729,31.2147697,121.4859636
3690,1324294750,31.2163892,121.4928083
3691,1324294751,31.2171139,121.4955059
3692,1324294753,31.2163984,121.4916445
3693,1324294765,31.2163683,121.4926816
3694,1324294776,31.2154442,121.4858295
3695,1324294779,31.2156368,121.4863337
3696,1324294780,31.2153616,121.4881415
3697,1324294782,31.2154212,121.4878304
3698,1324294785,31.2149578,121.4856954
3699,1324294787,31.2162470,121.4945678
3700,1324294802,31.2163112,121.4936291
3701,1324294804,31.2166203,121.4942055
3702,1324294807,31.2162385,121.4941554
3703,1324294809,31.2148037,121.4864243
3704,1324294810,31.2167413,121.4936416
3705,1324294819,31.2157378,121.4932214
3706,1324294824,31.2164535,121.4943264
3707,1324294834,31.2168664,121.4946858
3708,1324294840,31.2151971,121.4863922
3709,1324294850,31.2156323,121.4863874
3710,1324294852,31.2154746,121.4932901
3711,1324294856,31.2164305,121.4945088
3712,1324294864,31.2167471,121.4934681
3713,1324294866,31.2153560,121.4932601
3714,1324294869,31.2168664,121.4926045
3715,1324294871,31.2159615,121.4934135
3716,1324294881,31.2165441,121.4934117
3717,1324294885,31.2160915,121.4951947
3718,1324294889,31.2154946,121.4863498
3719,1324294893,31.2168434,121.4930443
3720,1324294898,31.2151368,121.4927600
3721,1324294900,31.2159626,121.4920951
3722,1324294903,31.2165544,121.4925294
3723,1324294917,31.2165819,121.4942030
3724,1324294921,31.2154625,121.4861406
3725,1324294929,31.2169673,121.4936237
3726,1324294933,31.2152652,121.4863713
3727,1324294936,31.2136316,121.4941967
3728,1324294938,31.2149393,121.4855233
3729,1324294939,31.2170223,121.4940528
3730,1324294940,31.2160553,121.4929044
3731,1324294968,31.2157135,121.4933507
3732,1324294971,31.2166003,121.4927708
3733,1324294975,31.2167608,121.4935808
3734,1324294985,31.2166232,121.4921702
3735,1324294989,31.2149762,121.4852340
3736,1324295012,31.2162608,121.4928405
3737,1324295019,31.2155084,121.4931087
3738,1324295022,31.2171707,121.4942412
3739,1324295024,31.2162883,121.4932106
3740,1324295027,31.2162745,121.4924864
3741,1324295043,31.2152285,121.4927225
3742,1324295049,31.2165688,121.4943260
3743,1324295054,31.2164925,121.4950397
3744,1324295056,31.2164735,121.4952173
3745,1324295059,31.2167471,121.4939777
3746,1324295062,31.2153386,121.4861889
3747,1324295089,31.2154166,121.4879591
3748,1324295091,31.2153799,121.4863605
3749,1324295095,31.2164580,121.4938812
3750,1324295098,31.2152379,121.4850905
3751,1324295101,31.2164685,121.4952642
3752,1324295124,31.2149441,121.4852769
3753,1324295129,31.2152458,121.4858279
3754,1324295132,31.2146688,121.4851965
3755,1324295135,31.2164076,121.4925063
3756,1324295144,31.2151138,121.4851696
3757,1324295146,31.2167608,121.4938758
3758,1324295149,31.2157671,121.4912941
3759,1324295167,31.2155270,121.4955822
3760,1324295170,31.2149303,121.4863820
3761,1324295172,31.2156373,121.4950821
3762,1324295174,31.2163537,121.4933587
3763,1324295176,31.2160886,121.4926096
3764,1324295182,31.2146734,121.4864678
3765,1324295201,31.2151102,121.4861251
3766,1324295202,31.2158350,121.4940995
3767,1324295203,31.2148129,121.4862100
3768,1324295204,31.2151949,121.4932192
3769,1324295205,31.2147632,121.4862242
3770,1324295206,31.2155524,121.4928847
3771,1324295228,31.2150909,121.4860065
3772,1324295231,31.2144336,121.4857804
3773,1324295234,31.2150362,121.4854712
3774,1324295237,31.2162837,121.4926635
3775,1324295239,31.2167746,121.4946805
3776,1328999422,31.2128165,121.4894940
3777,1328999425,31.2130037,121.4962314
3778,1328999431,31.2144502,121.4958804
3779,1328999442,31.2137449,121.4938591
3780,1328999452,31.2142973,121.4940050
3781,1328999453,31.2151369,121.4937207
3782,1328999460,31.2148433,121.4937743
3783,1328999492,31.2142101,121.4948579
3784,1328999502,31.2152992,121.4932457
3785,1328999518,31.2147066,121.4944367
3786,1328999522,31.2119944,121.4893961
3787,1328999540,31.2146552,121.4948472
3788,1328999558,31.2146506,121.4952817
3789,1328999560,31.2135479,121.4947064
3790,1328999567,31.2120930,121.4966032
3791,1328999579,31.2147194,121.4949545
3792,1328999581,31.2145726,121.4953139
3793,1328999582,31.2124545,121.4894797
3794,1328999608,31.2142847,121.4943647
3795,1404036950,31.2162242,121.4845366
3796,1404036951,31.2176601,121.4886186
3797,1404036952,31.2161466,121.4854929
3798,1404036953,31.2160315,121.4858133
3799,1404036961,31.2176280,121.4884845
3800,1404036963,31.2162746,121.4854271
3801,1404036968,31.2158159,121.4850569
3802,1404036972,31.2159489,121.4862693
3803,1404036974,31.2160957,121.4860013
3804,1404036975,31.2157262,121.4848734
3805,1404036983,31.2162838,121.4860225
3806,1404036994,31.2163788,121.4853291
3807,1404036999,31.2162320,121.4878022
3808,1404037003,31.2157454,121.4861823
3809,1404037005,31.2158526,121.4858348
3810,1404037011,31.2161508,121.4847190
3811,1404037013,31.2157470,121.4843062
3812,1404037014,31.2157387,121.4854517
3813,1404037015,31.2162012,121.4854648
3814,1404037018,31.2162124,121.4860430
3815,1404037019,31.2160765,121.4873858
3816,1404037020,31.2158617,121.4861515
3817,1404037024,31.2159204,121.4850063
3818,1404037025,31.2160223,121.4860976
3819,1404037027,31.2160590,121.4853683
3820,1404037029,31.2155543,121.4850384
3821,1404037030,31.2157058,121.4848316
3822,1404037033,31.2160085,121.4843811
3823,1404037040,31.2159214,121.4859581
3824,1404037043,31.2155969,121.4857754
3825,1404037044,31.2159978,121.4855694
3826,1404037047,31.2161554,121.4842952
3827,1404037053,31.2156278,121.4854968
3828,1404037055,31.2158204,121.4859957
3829,1404037063,31.2159129,121.4853304
3830,1404037064,31.2161370,121.4849013
3831,1404037065,31.2171794,121.4893082
3832,1404037073,31.2158296,121.4844832
3833,1404037076,31.2130327,121.4858784
3834,1404037078,31.2178853,121.4885402
3835,1404037085,31.2161554,121.4857811
3836,1404037086,31.2159351,121.4861191
3837,1404037087,31.2163205,121.4861405
3838,1404037095,31.2169187,121.4934644
3839,1404037096,31.2162517,121.4857650
3840,1404037104,31.2175568,121.4881036
3841,1404037105,31.2152965,121.4851993
3842,1404037107,31.2160774,121.4841503
3843,1404037112,31.2155314,121.4849872
3844,1404037113,31.2180115,121.4884962
3845,1404037115,31.2157746,121.4846975
3846,1404037117,31.2160957,121.4862103
3847,1404037120,31.2161416,121.4853573
3848,1404037125,31.2162058,121.4849818
3849,1404037126,31.2163845,121.4844681
3850,1404037128,31.2163435,121.4846385
3851,1404037134,31.2159286,121.4853746
3852,1404037135,31.2161691,121.4851537
